
Tue 2009/09/15 15:00:42.592  (Trace)	|>>>|javawsApplicationMain|WorldPhotoScatter|in setUpWorld()

Tue 2009/09/15 15:02:21.624  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|out applyFBO()
Tue 2009/09/15 15:02:21.625  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_x|0.508
Tue 2009/09/15 15:02:21.626  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_y|0.446
Tue 2009/09/15 15:02:21.654  (Debug)	|   |AWT-EventQueue-1|GeomPhotoScatterFBO|in GeomPhotoScatterFBO.draw() : texture is valid

Tue 2009/09/15 15:02:21.655  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|in applyFBO()

Tue 2009/09/15 15:02:21.656  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|out applyFBO()
Tue 2009/09/15 15:02:21.657  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_x|0.508
Tue 2009/09/15 15:02:21.659  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_y|0.446
Tue 2009/09/15 15:02:21.687  (Debug)	|   |AWT-EventQueue-1|GeomPhotoScatterFBO|in GeomPhotoScatterFBO.draw() : texture is valid

Tue 2009/09/15 15:02:21.688  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|in applyFBO()

Tue 2009/09/15 15:02:21.690  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|out applyFBO()
Tue 2009/09/15 15:02:21.691  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_x|0.508
Tue 2009/09/15 15:02:21.692  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_y|0.446
Tue 2009/09/15 15:02:21.719  (Debug)	|   |AWT-EventQueue-1|GeomPhotoScatterFBO|in GeomPhotoScatterFBO.draw() : texture is valid

Tue 2009/09/15 15:02:21.721  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|in applyFBO()

Tue 2009/09/15 15:02:21.722  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|out applyFBO()
Tue 2009/09/15 15:02:21.723  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_x|0.508
Tue 2009/09/15 15:02:21.724  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_y|0.446
Tue 2009/09/15 15:02:21.753  (Debug)	|   |AWT-EventQueue-1|GeomPhotoScatterFBO|in GeomPhotoScatterFBO.draw() : texture is valid

Tue 2009/09/15 15:02:21.754  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|in applyFBO()

Tue 2009/09/15 15:02:21.755  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|out applyFBO()
Tue 2009/09/15 15:02:21.756  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_x|0.508
Tue 2009/09/15 15:02:21.758  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_y|0.446
Tue 2009/09/15 15:02:21.787  (Debug)	|   |AWT-EventQueue-1|GeomPhotoScatterFBO|in GeomPhotoScatterFBO.draw() : texture is valid

Tue 2009/09/15 15:02:21.788  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|in applyFBO()

Tue 2009/09/15 15:02:21.789  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|out applyFBO()
Tue 2009/09/15 15:02:21.790  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_x|0.508
Tue 2009/09/15 15:02:21.791  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_y|0.446
Tue 2009/09/15 15:02:21.820  (Debug)	|   |AWT-EventQueue-1|GeomPhotoScatterFBO|in GeomPhotoScatterFBO.draw() : texture is valid

Tue 2009/09/15 15:02:21.821  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|in applyFBO()

Tue 2009/09/15 15:02:21.822  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|out applyFBO()
Tue 2009/09/15 15:02:21.823  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_x|0.508
Tue 2009/09/15 15:02:21.824  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_y|0.446
Tue 2009/09/15 15:02:21.853  (Debug)	|   |AWT-EventQueue-1|GeomPhotoScatterFBO|in GeomPhotoScatterFBO.draw() : texture is valid

Tue 2009/09/15 15:02:21.854  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|in applyFBO()

Tue 2009/09/15 15:02:21.855  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|out applyFBO()
Tue 2009/09/15 15:02:21.856  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_x|0.508
Tue 2009/09/15 15:02:21.857  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_y|0.446
Tue 2009/09/15 15:02:21.887  (Debug)	|   |AWT-EventQueue-1|GeomPhotoScatterFBO|in GeomPhotoScatterFBO.draw() : texture is valid

Tue 2009/09/15 15:02:21.888  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|in applyFBO()

Tue 2009/09/15 15:02:21.889  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|out applyFBO()
Tue 2009/09/15 15:02:21.891  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_x|0.508
Tue 2009/09/15 15:02:21.892  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_y|0.446
Tue 2009/09/15 15:02:21.920  (Debug)	|   |AWT-EventQueue-1|GeomPhotoScatterFBO|in GeomPhotoScatterFBO.draw() : texture is valid

Tue 2009/09/15 15:02:21.921  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|in applyFBO()

Tue 2009/09/15 15:02:21.923  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|out applyFBO()
Tue 2009/09/15 15:02:21.924  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_x|0.508
Tue 2009/09/15 15:02:21.925  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_y|0.446
Tue 2009/09/15 15:02:21.954  (Debug)	|   |AWT-EventQueue-1|GeomPhotoScatterFBO|in GeomPhotoScatterFBO.draw() : texture is valid

Tue 2009/09/15 15:02:21.955  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|in applyFBO()

Tue 2009/09/15 15:02:21.956  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|out applyFBO()
Tue 2009/09/15 15:02:21.958  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_x|0.508
Tue 2009/09/15 15:02:21.959  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_y|0.446
Tue 2009/09/15 15:02:21.987  (Debug)	|   |AWT-EventQueue-1|GeomPhotoScatterFBO|in GeomPhotoScatterFBO.draw() : texture is valid

Tue 2009/09/15 15:02:21.988  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|in applyFBO()

Tue 2009/09/15 15:02:21.989  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|out applyFBO()
Tue 2009/09/15 15:02:21.990  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_x|0.508
Tue 2009/09/15 15:02:21.992  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_y|0.446
Tue 2009/09/15 15:02:22.021  (Debug)	|   |AWT-EventQueue-1|GeomPhotoScatterFBO|in GeomPhotoScatterFBO.draw() : texture is valid

Tue 2009/09/15 15:02:22.022  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|in applyFBO()

Tue 2009/09/15 15:02:22.023  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|out applyFBO()
Tue 2009/09/15 15:02:22.024  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_x|0.508
Tue 2009/09/15 15:02:22.026  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_y|0.446
Tue 2009/09/15 15:02:22.055  (Debug)	|   |AWT-EventQueue-1|GeomPhotoScatterFBO|in GeomPhotoScatterFBO.draw() : texture is valid

Tue 2009/09/15 15:02:22.056  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|in applyFBO()

Tue 2009/09/15 15:02:22.057  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|out applyFBO()
Tue 2009/09/15 15:02:22.058  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_x|0.508
Tue 2009/09/15 15:02:22.059  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_y|0.446
Tue 2009/09/15 15:02:22.088  (Debug)	|   |AWT-EventQueue-1|GeomPhotoScatterFBO|in GeomPhotoScatterFBO.draw() : texture is valid

Tue 2009/09/15 15:02:22.089  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|in applyFBO()

Tue 2009/09/15 15:02:22.090  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|out applyFBO()
Tue 2009/09/15 15:02:22.091  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_x|0.508
Tue 2009/09/15 15:02:22.093  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_y|0.446
Tue 2009/09/15 15:02:22.124  (Debug)	|   |AWT-EventQueue-1|GeomPhotoScatterFBO|in GeomPhotoScatterFBO.draw() : texture is valid

Tue 2009/09/15 15:02:22.125  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|in applyFBO()

Tue 2009/09/15 15:02:22.127  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|out applyFBO()
Tue 2009/09/15 15:02:22.128  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_x|0.508
Tue 2009/09/15 15:02:22.129  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_y|0.446
Tue 2009/09/15 15:02:22.156  (Debug)	|   |AWT-EventQueue-1|GeomPhotoScatterFBO|in GeomPhotoScatterFBO.draw() : texture is valid

Tue 2009/09/15 15:02:22.157  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|in applyFBO()

Tue 2009/09/15 15:02:22.159  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|out applyFBO()
Tue 2009/09/15 15:02:22.160  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_x|0.508
Tue 2009/09/15 15:02:22.161  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_y|0.446
Tue 2009/09/15 15:02:22.189  (Debug)	|   |AWT-EventQueue-1|GeomPhotoScatterFBO|in GeomPhotoScatterFBO.draw() : texture is valid

Tue 2009/09/15 15:02:22.190  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|in applyFBO()

Tue 2009/09/15 15:02:22.191  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|out applyFBO()
Tue 2009/09/15 15:02:22.192  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_x|0.508
Tue 2009/09/15 15:02:22.193  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_y|0.446
Tue 2009/09/15 15:02:22.224  (Debug)	|   |AWT-EventQueue-1|GeomPhotoScatterFBO|in GeomPhotoScatterFBO.draw() : texture is valid

Tue 2009/09/15 15:02:22.225  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|in applyFBO()

Tue 2009/09/15 15:02:22.226  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|out applyFBO()
Tue 2009/09/15 15:02:22.227  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_x|0.508
Tue 2009/09/15 15:02:22.228  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_y|0.446
Tue 2009/09/15 15:02:22.256  (Debug)	|   |AWT-EventQueue-1|GeomPhotoScatterFBO|in GeomPhotoScatterFBO.draw() : texture is valid

Tue 2009/09/15 15:02:22.258  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|in applyFBO()

Tue 2009/09/15 15:02:22.259  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|out applyFBO()
Tue 2009/09/15 15:02:22.260  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_x|0.508
Tue 2009/09/15 15:02:22.261  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_y|0.446
Tue 2009/09/15 15:02:22.289  (Debug)	|   |AWT-EventQueue-1|GeomPhotoScatterFBO|in GeomPhotoScatterFBO.draw() : texture is valid

Tue 2009/09/15 15:02:22.290  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|in applyFBO()

Tue 2009/09/15 15:02:22.292  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|out applyFBO()
Tue 2009/09/15 15:02:22.293  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_x|0.508
Tue 2009/09/15 15:02:22.294  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_y|0.446
Tue 2009/09/15 15:02:22.322  (Debug)	|   |AWT-EventQueue-1|GeomPhotoScatterFBO|in GeomPhotoScatterFBO.draw() : texture is valid

Tue 2009/09/15 15:02:22.324  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|in applyFBO()

Tue 2009/09/15 15:02:22.325  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|out applyFBO()
Tue 2009/09/15 15:02:22.326  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_x|0.508
Tue 2009/09/15 15:02:22.327  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_y|0.446
Tue 2009/09/15 15:02:22.356  (Debug)	|   |AWT-EventQueue-1|GeomPhotoScatterFBO|in GeomPhotoScatterFBO.draw() : texture is valid

Tue 2009/09/15 15:02:22.357  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|in applyFBO()

Tue 2009/09/15 15:02:22.358  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|out applyFBO()
Tue 2009/09/15 15:02:22.359  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_x|0.508
Tue 2009/09/15 15:02:22.360  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_y|0.446
Tue 2009/09/15 15:02:22.389  (Debug)	|   |AWT-EventQueue-1|GeomPhotoScatterFBO|in GeomPhotoScatterFBO.draw() : texture is valid

Tue 2009/09/15 15:02:22.390  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|in applyFBO()

Tue 2009/09/15 15:02:22.391  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|out applyFBO()
Tue 2009/09/15 15:02:22.392  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_x|0.508
Tue 2009/09/15 15:02:22.393  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_y|0.446
Tue 2009/09/15 15:02:22.425  (Debug)	|   |AWT-EventQueue-1|GeomPhotoScatterFBO|in GeomPhotoScatterFBO.draw() : texture is valid

Tue 2009/09/15 15:02:22.426  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|in applyFBO()

Tue 2009/09/15 15:02:22.427  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|out applyFBO()
Tue 2009/09/15 15:02:22.428  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_x|0.508
Tue 2009/09/15 15:02:22.429  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_y|0.446
Tue 2009/09/15 15:02:22.457  (Debug)	|   |AWT-EventQueue-1|GeomPhotoScatterFBO|in GeomPhotoScatterFBO.draw() : texture is valid

Tue 2009/09/15 15:02:22.459  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|in applyFBO()

Tue 2009/09/15 15:02:22.460  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|out applyFBO()
Tue 2009/09/15 15:02:22.461  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_x|0.508
Tue 2009/09/15 15:02:22.462  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_y|0.446
Tue 2009/09/15 15:02:22.490  (Debug)	|   |AWT-EventQueue-1|GeomPhotoScatterFBO|in GeomPhotoScatterFBO.draw() : texture is valid

Tue 2009/09/15 15:02:22.491  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|in applyFBO()

Tue 2009/09/15 15:02:22.493  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|out applyFBO()
Tue 2009/09/15 15:02:22.494  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_x|0.508
Tue 2009/09/15 15:02:22.495  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_y|0.446
Tue 2009/09/15 15:02:22.525  (Debug)	|   |AWT-EventQueue-1|GeomPhotoScatterFBO|in GeomPhotoScatterFBO.draw() : texture is valid

Tue 2009/09/15 15:02:22.527  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|in applyFBO()

Tue 2009/09/15 15:02:22.528  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|out applyFBO()
Tue 2009/09/15 15:02:22.529  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_x|0.508
Tue 2009/09/15 15:02:22.530  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_y|0.446
Tue 2009/09/15 15:02:22.558  (Debug)	|   |AWT-EventQueue-1|GeomPhotoScatterFBO|in GeomPhotoScatterFBO.draw() : texture is valid

Tue 2009/09/15 15:02:22.559  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|in applyFBO()

Tue 2009/09/15 15:02:22.560  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|out applyFBO()
Tue 2009/09/15 15:02:22.561  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_x|0.508
Tue 2009/09/15 15:02:22.563  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_y|0.446
Tue 2009/09/15 15:02:22.591  (Debug)	|   |AWT-EventQueue-1|GeomPhotoScatterFBO|in GeomPhotoScatterFBO.draw() : texture is valid

Tue 2009/09/15 15:02:22.592  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|in applyFBO()

Tue 2009/09/15 15:02:22.593  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|out applyFBO()
Tue 2009/09/15 15:02:22.594  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_x|0.508
Tue 2009/09/15 15:02:22.596  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_y|0.446
Tue 2009/09/15 15:02:22.624  (Debug)	|   |AWT-EventQueue-1|GeomPhotoScatterFBO|in GeomPhotoScatterFBO.draw() : texture is valid

Tue 2009/09/15 15:02:22.625  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|in applyFBO()

Tue 2009/09/15 15:02:22.626  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|out applyFBO()
Tue 2009/09/15 15:02:22.626  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_x|0.508
Tue 2009/09/15 15:02:22.628  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_y|0.446
Tue 2009/09/15 15:02:22.657  (Debug)	|   |AWT-EventQueue-1|GeomPhotoScatterFBO|in GeomPhotoScatterFBO.draw() : texture is valid

Tue 2009/09/15 15:02:22.658  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|in applyFBO()

Tue 2009/09/15 15:02:22.659  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|out applyFBO()
Tue 2009/09/15 15:02:22.660  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_x|0.508
Tue 2009/09/15 15:02:22.661  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_y|0.446
Tue 2009/09/15 15:02:22.690  (Debug)	|   |AWT-EventQueue-1|GeomPhotoScatterFBO|in GeomPhotoScatterFBO.draw() : texture is valid

Tue 2009/09/15 15:02:22.691  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|in applyFBO()

Tue 2009/09/15 15:02:22.693  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|out applyFBO()
Tue 2009/09/15 15:02:22.694  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_x|0.508
Tue 2009/09/15 15:02:22.695  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_y|0.446
Tue 2009/09/15 15:02:22.726  (Debug)	|   |AWT-EventQueue-1|GeomPhotoScatterFBO|in GeomPhotoScatterFBO.draw() : texture is valid

Tue 2009/09/15 15:02:22.728  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|in applyFBO()

Tue 2009/09/15 15:02:22.729  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|out applyFBO()
Tue 2009/09/15 15:02:22.730  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_x|0.508
Tue 2009/09/15 15:02:22.731  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_y|0.446
Tue 2009/09/15 15:02:22.758  (Debug)	|   |AWT-EventQueue-1|GeomPhotoScatterFBO|in GeomPhotoScatterFBO.draw() : texture is valid

Tue 2009/09/15 15:02:22.760  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|in applyFBO()

Tue 2009/09/15 15:02:22.761  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|out applyFBO()
Tue 2009/09/15 15:02:22.762  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_x|0.508
Tue 2009/09/15 15:02:22.763  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_y|0.446
Tue 2009/09/15 15:02:22.791  (Debug)	|   |AWT-EventQueue-1|GeomPhotoScatterFBO|in GeomPhotoScatterFBO.draw() : texture is valid

Tue 2009/09/15 15:02:22.793  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|in applyFBO()

Tue 2009/09/15 15:02:22.794  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|out applyFBO()
Tue 2009/09/15 15:02:22.795  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_x|0.508
Tue 2009/09/15 15:02:22.796  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_y|0.446
Tue 2009/09/15 15:02:22.825  (Debug)	|   |AWT-EventQueue-1|GeomPhotoScatterFBO|in GeomPhotoScatterFBO.draw() : texture is valid

Tue 2009/09/15 15:02:22.826  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|in applyFBO()

Tue 2009/09/15 15:02:22.827  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|out applyFBO()
Tue 2009/09/15 15:02:22.828  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_x|0.508
Tue 2009/09/15 15:02:22.829  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_y|0.446
Tue 2009/09/15 15:02:22.858  (Debug)	|   |AWT-EventQueue-1|GeomPhotoScatterFBO|in GeomPhotoScatterFBO.draw() : texture is valid

Tue 2009/09/15 15:02:22.859  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|in applyFBO()

Tue 2009/09/15 15:02:22.860  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|out applyFBO()
Tue 2009/09/15 15:02:22.861  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_x|0.508
Tue 2009/09/15 15:02:22.862  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_y|0.446
Tue 2009/09/15 15:02:22.891  (Debug)	|   |AWT-EventQueue-1|GeomPhotoScatterFBO|in GeomPhotoScatterFBO.draw() : texture is valid

Tue 2009/09/15 15:02:22.893  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|in applyFBO()

Tue 2009/09/15 15:02:22.894  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|out applyFBO()
Tue 2009/09/15 15:02:22.895  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_x|0.508
Tue 2009/09/15 15:02:22.896  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_y|0.446
Tue 2009/09/15 15:02:22.925  (Debug)	|   |AWT-EventQueue-1|GeomPhotoScatterFBO|in GeomPhotoScatterFBO.draw() : texture is valid

Tue 2009/09/15 15:02:22.926  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|in applyFBO()

Tue 2009/09/15 15:02:22.927  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|out applyFBO()
Tue 2009/09/15 15:02:22.928  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_x|0.508
Tue 2009/09/15 15:02:22.929  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_y|0.446
Tue 2009/09/15 15:02:22.958  (Debug)	|   |AWT-EventQueue-1|GeomPhotoScatterFBO|in GeomPhotoScatterFBO.draw() : texture is valid

Tue 2009/09/15 15:02:22.959  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|in applyFBO()

Tue 2009/09/15 15:02:22.961  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|out applyFBO()
Tue 2009/09/15 15:02:22.962  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_x|0.508
Tue 2009/09/15 15:02:22.963  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_y|0.446
Tue 2009/09/15 15:02:22.991  (Debug)	|   |AWT-EventQueue-1|GeomPhotoScatterFBO|in GeomPhotoScatterFBO.draw() : texture is valid

Tue 2009/09/15 15:02:22.993  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|in applyFBO()

Tue 2009/09/15 15:02:22.994  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|out applyFBO()
Tue 2009/09/15 15:02:22.995  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_x|0.508
Tue 2009/09/15 15:02:22.996  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_y|0.446
Tue 2009/09/15 15:02:23.027  (Debug)	|   |AWT-EventQueue-1|GeomPhotoScatterFBO|in GeomPhotoScatterFBO.draw() : texture is valid

Tue 2009/09/15 15:02:23.029  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|in applyFBO()

Tue 2009/09/15 15:02:23.030  (Trace)	|>>>|AWT-EventQueue-1|TextureFBOScatter|out applyFBO()
Tue 2009/09/15 15:02:23.031  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_x|0.508
Tue 2009/09/15 15:02:23.032  (Debug)	|---|AWT-EventQueue-1|GeomPhotoScatterFBO|light1_y|0.446
